,issue_id,issue_comments,issue_desc,created_at,closed_at
986,ELY-1321,"There is missing null check in LdapSecurityRealm.closeContext [1] which can result to NPE.

[1] https://github.com/wildfly-security/wildfly-elytron/blob/001e69270ddb6d277938bd65db75c455a69c7f03/src/main/java/org/wildfly/security/auth/realm/ldap/LdapSecurityRealm.java#L221

{code}
ERROR [io.undertow.request] (default task-58) UT005023: Exception handling request to /LdapPerformance/protected/SimpleSecuredServlet: java.lang.NullPointerException
  at org.wildfly.security.auth.realm.ldap.LdapSecurityRealm.closeContext(LdapSecurityRealm.java:221)
  at org.wildfly.security.auth.realm.ldap.LdapSecurityRealm.access$500(LdapSecurityRealm.java:102)
  at org.wildfly.security.auth.realm.ldap.LdapSecurityRealm$LdapRealmIdentity.getAttributes(LdapSecurityRealm.java:543)
  at org.wildfly.security.auth.realm.ldap.LdapSecurityRealm$LdapRealmIdentity.getAuthorizationIdentity(LdapSecurityRealm.java:501)
{code}",,,
987,ELY-1315,"KeyStoreCredentialStore not using writeLock when it should be used.
method lockForWrite() is using readWriteLock.readLock() but has to use readWriteLock.writeLock(). This can cause more writers to perform write operations. ",,,
988,ELY-1313,"*This is backport of ELY-1308*

BouncyCastle external CredentialStore fail to store secret:
{code}
KeyStoreCredentialStore: flushing failed: java.lang.NullPointerException
	at org.bouncycastle.jcajce.provider.BaseCipher.engineGetParameters(Unknown Source)
	at javax.crypto.Cipher.checkCryptoPerm(Cipher.java:1020)
	at javax.crypto.Cipher.init(Cipher.java:1245)
	at javax.crypto.Cipher.init(Cipher.java:1186)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore$ExternalStorage.saveSecretKey(KeyStoreCredentialStore.java:1299)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore$ExternalStorage.store(KeyStoreCredentialStore.java:1283)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore.flush(KeyStoreCredentialStore.java:779)
	at org.wildfly.security.credential.store.CredentialStore.flush(CredentialStore.java:364)
	at org.wildfly.extension.elytron.CredentialStoreResourceDefinition.storeSecret(CredentialStoreResourceDefinition.java:517)
{code}",,,
989,ELY-1311,"In some situations we are creating {{RawClearPassword}} where ideally we should create concrete {{ClearPassword}} instances.

The main issue we need to fix is credential propagation where only concrete {{ClearPassowrd}} instances are supposed to be used.",,,
990,ELY-1308,"BouncyCastle external CredentialStore fail to store secret:
{code}
KeyStoreCredentialStore: flushing failed: java.lang.NullPointerException
	at org.bouncycastle.jcajce.provider.BaseCipher.engineGetParameters(Unknown Source)
	at javax.crypto.Cipher.checkCryptoPerm(Cipher.java:1020)
	at javax.crypto.Cipher.init(Cipher.java:1245)
	at javax.crypto.Cipher.init(Cipher.java:1186)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore$ExternalStorage.saveSecretKey(KeyStoreCredentialStore.java:1299)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore$ExternalStorage.store(KeyStoreCredentialStore.java:1283)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore.flush(KeyStoreCredentialStore.java:779)
	at org.wildfly.security.credential.store.CredentialStore.flush(CredentialStore.java:364)
	at org.wildfly.extension.elytron.CredentialStoreResourceDefinition.storeSecret(CredentialStoreResourceDefinition.java:517)
{code}",,,
995,ELY-1305,"Run script without any parameter must show help output, not error message.

{code}
[hsvabek@dhcp-10-40-5-17 bin]$ ./elytron-tool.sh 
Command or alias """" not found.
{code}",,,
997,ELY-1304,"For the sake of completeness add digest-sha-384 to allowed values of algorithm attribute of set-password operation

{code:title=/subsystem=elytron/ldap-realm=a:read-operation-description(name=set-password)}
""digest"" => {
                ""type"" => OBJECT,
                ""description"" => ""A digest password."",
                ""expressions-allowed"" => false,
                ""required"" => false,
                ""nillable"" => true,
                ""value-type"" => {
                    ""algorithm"" => {
                        ""type"" => STRING,
                        ""description"" => ""The algorithm used to encrypt the password."",
                        ""expressions-allowed"" => false,
                        ""required"" => false,
                        ""nillable"" => true,
                        ""default"" => ""digest-sha-512"",
                        ""allowed"" => [
                            ""digest-md5"",
                            ""digest-sha"",
                            ""digest-sha-256"",
                            ""digest-sha-512""
                        ]
                    },
                    ""password"" => {
                        ""type"" => STRING,
                        ""description"" => ""The actual password to set."",
                        ""expressions-allowed"" => false,
                        ""required"" => true,
                        ""nillable"" => false,
                        ""min-length"" => 1L,
                        ""max-length"" => 2147483647L
                    },
                    ""realm"" => {
                        ""type"" => STRING,
                        ""description"" => ""The realm."",
                        ""expressions-allowed"" => false,
                        ""required"" => true,
                        ""nillable"" => false,
                        ""min-length"" => 1L,
                        ""max-length"" => 2147483647L
                    }
                }
            },
{code}

Passwords of types otp, salted-simple-digest, simple-digest already expose sha-384 variant.

Seems to me underlying Elytron implementation is already prepared for that.

{code:java|title=DigestPasswordImpl.java}
    private static MessageDigest getMessageDigest(final String algorithm) throws NoSuchAlgorithmException {
        switch (algorithm) {
            case ALGORITHM_DIGEST_MD5:
                return MessageDigest.getInstance(""MD5"");
            case ALGORITHM_DIGEST_SHA:
                return MessageDigest.getInstance(""SHA-1"");
            case ALGORITHM_DIGEST_SHA_256:
                return MessageDigest.getInstance(""SHA-256"");
            case ALGORITHM_DIGEST_SHA_384:
                return MessageDigest.getInstance(""SHA-384"");
            case ALGORITHM_DIGEST_SHA_512:
                return MessageDigest.getInstance(""SHA-512"");
            default:
                throw log.noSuchAlgorithmInvalidAlgorithm(algorithm);
        }
    }
{code}",,,
1002,ELY-1301,"Add a test like this to `PemTest`:

{code}
    @Test
    public void testParsePemX509CertificateCacert() throws Exception {
        URL url = PemTest.class.getResource(""/ca/cacert.pem"");
        byte[] bytes = Files.readAllBytes(Paths.get(url.toURI()));
        assertNotNull(Pem.parsePemX509Certificate(CodePointIterator.ofUtf8Bytes(bytes)));
    }
{code}

Run the test with IBM JDK

{code}
export JAVA_HOME=path/to/ibm/java8
 
$JAVA_HOME/bin/java -version
java version ""1.8.0""
Java(TM) SE Runtime Environment (build pxa6480sr3fp12-20160919_01(SR3 FP12))
IBM J9 VM (build 2.8, JRE 1.8.0 Linux amd64-64 Compressed References 20160915_318796 (JIT enabled, AOT enabled)
J9VM - R28_Java8_SR3_20160915_0912_B318796
JIT  - tr.r14.java.green_20160818_122998
GC   - R28_Java8_SR3_20160915_0912_B318796_CMPRSS
J9CL - 20160915_318796)
JCL - 20160914_01 based on Oracle jdk8u101-b13

mvn clean test -Dtest=PemTest#testParsePemX509CertificateCacert
{code}

Expected: The test should pass on IBM JDK just as it passes on Oracle/OpenJDK

Actual: The test hangs on IBM JDK",,,
1007,ELY-1299,"{code}
export JAVA_HOME=path/to/ibm/java8

$JAVA_HOME/bin/java -version
java version ""1.8.0""
Java(TM) SE Runtime Environment (build pxa6480sr3fp12-20160919_01(SR3 FP12))
IBM J9 VM (build 2.8, JRE 1.8.0 Linux amd64-64 Compressed References 20160915_318796 (JIT enabled, AOT enabled)
J9VM - R28_Java8_SR3_20160915_0912_B318796
JIT  - tr.r14.java.green_20160818_122998
GC   - R28_Java8_SR3_20160915_0912_B318796_CMPRSS
J9CL - 20160915_318796)
JCL - 20160914_01 based on Oracle jdk8u101-b13

mvn clean test -Dtest=LdapTestSuite
{code}

Expected: the selected test suite passes

Actual: {{X509EvidenceVerificationSuiteChild.testX509Auth()}} fails with the following exception:

{code}
java.security.cert.CertificateException: Unable to initialize, java.io.IOException: insufficient data
	at com.ibm.security.x509.X509CertImpl.<init>(X509CertImpl.java:268)
	at java.security.cert.CertificateFactory.generateCertificate(CertificateFactory.java:407)
	at org.wildfly.security.ldap.X509EvidenceVerificationSuiteChild.loadCertificate(X509EvidenceVerificationSuiteChild.java:74)
	at org.wildfly.security.ldap.X509EvidenceVerificationSuiteChild.testX509Auth(X509EvidenceVerificationSuiteChild.java:65)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.lang.reflect.Method.invoke(Method.java:508)
	at org.wildfly.security.ldap.DirContextFactoryRule$1.evaluate(DirContextFactoryRule.java:61)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:367)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:274)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:161)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:290)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:242)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121)
{code}",,,
1008,ELY-1298,"A followup of ELY-1293

{{System.currentTimeMillis()}} is native in IBM JDK and at the same time, IBM JDK does not support  java.lang.instrument API for native methods. Therefore, {{System.currentTimeMillis()}} cannot be mocked on IBM JDK using jmockit.

{code}
export JAVA_HOME=path/to/ibm/java8

$JAVA_HOME/bin/java -version
java version ""1.8.0""
Java(TM) SE Runtime Environment (build pxa6480sr3fp12-20160919_01(SR3 FP12))
IBM J9 VM (build 2.8, JRE 1.8.0 Linux amd64-64 Compressed References 20160915_318796 (JIT enabled, AOT enabled)
J9VM - R28_Java8_SR3_20160915_0912_B318796
JIT  - tr.r14.java.green_20160818_122998
GC   - R28_Java8_SR3_20160915_0912_B318796_CMPRSS
J9CL - 20160915_318796)
JCL - 20160914_01 based on Oracle jdk8u101-b13

mvn clean test 
{code}

Expected: the tests mocking {{System.currentTimeMillis()}} should pass
Actual: the tests mocking {{System.currentTimeMillis()}} throw the following exception or similar:

{code}
java.lang.UnsupportedOperationException: class redefinition failed: attempted to change method modifiers
	at org.wildfly.security.audit.PeriodicRotatingFileAuditEndpointTest$1.<init>(PeriodicRotatingFileAuditEndpointTest.java:212)
	at org.wildfly.security.audit.PeriodicRotatingFileAuditEndpointTest.mockTime(PeriodicRotatingFileAuditEndpointTest.java:212)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.lang.reflect.Method.invoke(Method.java:508)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:367)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:274)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:161)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:290)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:242)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121)
{code}

This is currently the case with 

* GssapiCompatibilitySuiteChild",,,
1026,ELY-1297,NoData,,,
1028,ELY-1295,"{code}
export JAVA_HOME=path/to/ibm/java8
 
$JAVA_HOME/bin/java -version
java version ""1.8.0""
Java(TM) SE Runtime Environment (build pxa6480sr3fp12-20160919_01(SR3 FP12))
IBM J9 VM (build 2.8, JRE 1.8.0 Linux amd64-64 Compressed References 20160915_318796 (JIT enabled, AOT enabled)
J9VM - R28_Java8_SR3_20160915_0912_B318796
JIT  - tr.r14.java.green_20160818_122998
GC   - R28_Java8_SR3_20160915_0912_B318796_CMPRSS
J9CL - 20160915_318796)
JCL - 20160914_01 based on Oracle jdk8u101-b13
 
mvn clean test -Dtest=KeyStoreCredentialStoreTest
{code}

Expected: KeyStoreCredentialStoreTest should pass

Actual: First, the ""hack to make JCE believe that it has verified the signature of the WildFlyElytronProvider JAR"" [1] throws

{code}
java.lang.ClassNotFoundException: javax.crypto.JceSecurity
	at java.lang.Class.forNameImpl(Native Method)
	at java.lang.Class.forName(Class.java:278)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStoreTest.installWildFlyElytronProvider(KeyStoreCredentialStoreTest.java:89)
...
{code}

because {{javax.crypto.JceSecurity}} does not exist in IBM JRE.

It looks like the hack is actually not necessary anymore, because {{KeyStoreCredentialStoreTest}} is passing also without the hack on both Oracle JDK and OpenJDK.

But once the hack is removed, on IBM JDK, {{shouldSupportKeyStoreFormat}} passes with format=JCEKS but fails with format=PKCS12 throwing the following exeception:

{code}
org.wildfly.security.credential.store.CredentialStoreException: ELY09504: Cannot acquire a credential from the credential store
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore.retrieve(KeyStoreCredentialStore.java:464)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStoreTest.shouldSupportKeyStoreFormat(KeyStoreCredentialStoreTest.java:137)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.lang.reflect.Method.invoke(Method.java:508)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:367)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:274)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:161)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:290)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:242)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121)
Caused by: java.security.UnrecoverableKeyException: Get Key failed: 1.2.840.113549.1.7.1 SecretKeyFactory not available
	at java.security.KeyStore.getEntry(KeyStore.java:1532)
	at org.wildfly.security.credential.store.impl.KeyStoreCredentialStore.retrieve(KeyStoreCredentialStore.java:462)
	... 10 more
Caused by: java.security.NoSuchAlgorithmException: 1.2.840.113549.1.7.1 SecretKeyFactory not available
	... 12 more
{code}


[1] https://github.com/wildfly-security/wildfly-elytron/pull/661/commits/72967600a98dee832e151ff8f6fb64af0a84bd14#diff-faa6b27609575ef29472bcc75c87eb36R87",,,
