,issue_id,issue_comments,issue_desc,created_at,closed_at
574,UNDERTOW-1016,"Start EAP with set mod-cluster filter to IPV6 subinterface
{noformat}
[31m15:28:27,457 ERROR [org.jboss.msc.service.fail] (MSC service thread 1-2) MSC000001: Failed to start service jboss.undertow.filter.modcluster: org.jboss.msc.service.StartException in service jboss.undertow.filter.modcluster: Failed to start service
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1978)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.NullPointerException
	at io.undertow.server.handlers.proxy.mod_cluster.MCMPConfig.<init>(MCMPConfig.java:46)
	at io.undertow.server.handlers.proxy.mod_cluster.MCMPConfig$Builder.build(MCMPConfig.java:191)
	at org.wildfly.extension.undertow.filters.ModClusterService.start(ModClusterService.java:175)
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.startService(ServiceControllerImpl.java:2032)
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1955)
	... 3 more
{noformat}",,,
575,UNDERTOW-976,The session listener that handles SSO destruction on session invalidation is not registered if session was added to SSO by a remote node.,,,
576,UNDERTOW-958,"URL session tracking does not work with FORM authentication.  This is because the session id is changed after login, but the jsessionid in the URL is not updated accordingly.  Thus, post login requests use the old jsessionid and fail.",,,
578,UNDERTOW-932,"Configure one hot standby worker as

{noformat}
/subsystem=modcluster/mod-cluster-config=configuration/dynamic-load-provider=configuration:remove
/subsystem=modcluster/mod-cluster-config=configuration/:write-attribute(name=simple-load-provider,value=0
{noformat}

register with balancer

{noformat}
14:56:59,323 INFO  [io.undertow] (default task-83) UT005053: Registering node node4, connection: ajp://127.0.0.1:8309/?#
14:56:59,325 INFO  [io.undertow] (default task-84) UT005045: Registering context /clusterbench-granular, for node node4
14:56:59,326 INFO  [io.undertow] (default task-85) UT005045: Registering context /, for node node4
14:56:59,328 INFO  [io.undertow] (default task-86) UT005045: Registering context /clusterbench-passivating, for node node4
{noformat}

503 on access.",,,
588,UNDERTOW-931,"When ChannelUpgradeHandler.removeProtocol() is called, it raises an UnsupportedOperationException:

{noformat}
11:43:25,626 WARN  [org.jboss.msc.service.fail] (MSC service thread 1-5) MSC000004: Failure during stop of service jboss.messaging-activemq.http-upgrade-service
.http-acceptor-throughput.legacy: java.lang.UnsupportedOperationException
        at java.util.concurrent.CopyOnWriteArrayList$COWIterator.remove(CopyOnWriteArrayList.java:1176) [rt.jar:1.8.0_112]
        at io.undertow.server.handlers.ChannelUpgradeHandler.removeProtocol(ChannelUpgradeHandler.java:160)
        at org.wildfly.extension.messaging.activemq.HTTPUpgradeService.stop(HTTPUpgradeService.java:177)
        at org.jboss.msc.service.ServiceControllerImpl$StopTask.stopService(ServiceControllerImpl.java:2071) [jboss-msc-1.2.7.Final-redhat-1.jar:1.2.7.Final-red
hat-1]
        at org.jboss.msc.service.ServiceControllerImpl$StopTask.run(ServiceControllerImpl.java:2032) [jboss-msc-1.2.7.Final-redhat-1.jar:1.2.7.Final-redhat-1]
        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [rt.jar:1.8.0_112]
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [rt.jar:1.8.0_112]
        at java.lang.Thread.run(Thread.java:745) [rt.jar:1.8.0_112]
{noformat}

The holders list is a CopyOnWriteArrayList and its iterator does not allow to call remove().",,,
589,UNDERTOW-930,"HttpServletRequest.getCharacterEncoding return null when defaultEncoding was set in DeploymentInfo or in the undertow subsystem:

{noformat}
<subsystem xmlns=""urn:jboss:domain:undertow:3.1"">
    ...
    <servlet-container name=""default"" default-encoding=""UTF-8"">
        <jsp-config/>
        <websockets/>
    </servlet-container>
    ...
</subsystem>
{noformat}

Due to this problem can not be specified default encoding for web services",,,
602,UNDERTOW-917,"The JspServlet in its service method, first checks the incoming HTTP method and has specific checks to disallow processing on methods which aren't either {{GET}}, {{HEAD}} or {{POST}}. However, IMO, it's missing a return statement in that block where it sets the response error code. Instead, it does this check, sets the response's error code (correctly) and then goes on to compile and attempts to serve the JSP.  The code resides here https://github.com/undertow-io/jastow/blob/master/src/main/java/org/apache/jasper/servlet/JspServlet.java#L289

This isn't as bad as it sounds, since it turns out, the compiled JSP (compiled through JDT compiler at least), adds its own check for incoming HTTP method in the generated servlet class' {{_jspService()}} method https://github.com/undertow-io/jastow/blob/master/src/main/java/org/apache/jasper/compiler/Generator.java#L717

However, IMO, it still looks wrong to let the control even reach this far into compiling and serving the JSP, with these unallowed methods.

P.S: I don't see a JSP or a jastow component for this JIRA project, so leaving it empty.",,,
605,UNDERTOW-898,"h3. Undertow task
We would like to have this bit of configurable logic, off by default, implemented in Undertow. The C implementation is clear enough, the algorithm is just one line. I believe it could be translated to Undertow mod_cluster Proxy logic.

See: https://github.com/modcluster/mod_proxy_cluster/pull/8/files

h3. Description
Under the following conditions:
1. A request arrives for a session with an unknown route
2. A request arrives for a session with a known route in an error state, or if the intended worker is unresponsive and needs to failover

... the failover target must be chosen in a deterministic way.  This is meant to mitigate the situation where concurrent requests failover to different nodes and cause cluster-wide contention for the session.  Given a consistent ordering of workers (e.g. lexographically), the failover target should be chosen by something like: hash code of session id % active worker count.",,,
615,UNDERTOW-852,"According to HTTP/1.1 specification, the server should return 501 in case of the method being completely unknown to the origin server. The Undertow returns in such case 405, which is incorrect.

{quote}
5.1.1 Method

   The Method  token indicates the method to be performed on the
   resource identified by the Request-URI. The method is case-sensitive.

       Method         = ""OPTIONS""                ; Section 9.2
                      | ""GET""                    ; Section 9.3
                      | ""HEAD""                   ; Section 9.4
                      | ""POST""                   ; Section 9.5
                      | ""PUT""                    ; Section 9.6
                      | ""DELETE""                 ; Section 9.7
                      | ""TRACE""                  ; Section 9.8
                      | ""CONNECT""                ; Section 9.9
                      | extension-method
       extension-method = token

   The list of methods allowed by a resource can be specified in an
   Allow header field (section 14.7). The return code of the response
   always notifies the client whether a method is currently allowed on a
   resource, since the set of allowed methods can change dynamically. An
   origin server SHOULD return the status code 405 (Method Not Allowed)
   if the method is known by the origin server but not allowed for the
   requested resource, and 501 (Not Implemented) if the method is
   unrecognized or not implemented by the origin server. The methods GET
   and HEAD MUST be supported by all general-purpose servers. All other
   methods are OPTIONAL; however, if the above methods are implemented,
   they MUST be implemented with the same semantics as those specified
   in section 9.
{quote}",,,
616,UNDERTOW-851,"According to RFC for HTTP/1.1 the server should provide Allow header in case of responding with 405 \[1\], but Undertow doesn't send it.

\[1\]
https://www.ietf.org/rfc/rfc2616.txt
{quote}
10.4.6 405 Method Not Allowed

   The method specified in the Request-Line is not allowed for the
   resource identified by the Request-URI. The response MUST include an
   Allow header containing a list of valid methods for the requested
   resource.
{quote}",,,
617,UNDERTOW-822,"According to the [HTTP2 spec - Connection-Specific Header Fields|https://tools.ietf.org/html/rfc7540#section-8.1.2.2], HTTP2 request
# must not contain ""connection"" header
# may contain 'te' header but only with 'trailers' value

{quote}
HTTP/2 does not use the Connection header field to indicate
   connection-specific header fields; in this protocol, connection-
   specific metadata is conveyed by other means.  An endpoint MUST NOT
   generate an HTTP/2 message containing connection-specific header
   fields; any message containing connection-specific header fields MUST
   be treated as malformed (Section 8.1.2.6).

The only exception to this is the TE header field, which MAY be
   present in an HTTP/2 request; when it is, it MUST NOT contain any
   value other than ""trailers"".
{quote}

Currently there is no such check in Undertow processing request. Thus such requests are processed successfully instead of being rejected as malformed.",,,
618,UNDERTOW-816,"In current implementation there is not sufficient check for pseudo-headers presense in HTTP2 request from client.

According to the specification https://tools.ietf.org/html/rfc7540#section-8.1.2.3:
{quote}
All HTTP/2 requests MUST include exactly one valid value for the
       "":method"", "":scheme"", and "":path"" pseudo-header fields, unless it is
       a CONNECT request (Section 8.3).  An HTTP request that omits
       mandatory pseudo-header fields is malformed (Section 8.1.2.6).
{quote}",,,
619,UNDERTOW-807,"In current implementation for HTTP2 protocol, there is no check that WINDOW_UPDATE frame received from peer has non-zero deltaWindowSize value.

According to the specification https://tools.ietf.org/html/rfc7540#section-6.9:
      'A receiver MUST treat the receipt of a WINDOW_UPDATE frame with an
       flow-control window increment of 0 as a stream error (Section 5.4.2)
       of type PROTOCOL_ERROR; errors on the connection flow-control window
       MUST be treated as a connection error (Section 5.4.1).'",,,
623,UNDERTOW-802,"{{Comment}} attribute is missing in Version 1 Cookie

Though the latest cookie spec\[1] does not mention the attribute, the previous cookie specs\[2]\[3] define the attribute and Servlet API\[4] also has {{setComment(String)}} method. So, {{Comment}} attribute should be supported in V1 Cookie. 

The old  Netscape spec\[5] does not  mention the attribute attribute, so it's not required in V0 Cookie.

\[1] https://tools.ietf.org/html/rfc6265
\[2] https://tools.ietf.org/html/rfc2109
\[3] https://tools.ietf.org/html/rfc2965
\[4] http://docs.oracle.com/javaee/7/api/javax/servlet/http/Cookie.html
\[5] http://web.archive.org/web/20020803110822/http://wp.netscape.com/newsref/std/cookie_spec.html
",,,
624,UNDERTOW-799,"At load with WebSockets on SSL, we have been seeing IllegalStateException
exceptions which we suspect are due to dirty connection closes. The
observed stack in 1.3.23.Final is:

{noformat}
[org.xnio.nio] (default I/O-15) XNIO000011: Task io.undertow.protocols.ssl.SslConduit$1@959ab9 failed with an exception: java.lang.IllegalStateException: UT000091: Buffer has already been freed
        at io.undertow.server.DefaultByteBufferPool$DefaultPooledBuffer.getBuffer(DefaultByteBufferPool.java:196)
        at io.undertow.protocols.ssl.SslConduit.doUnwrap(SslConduit.java:744)
        at io.undertow.protocols.ssl.SslConduit.doHandshake(SslConduit.java:603)
        at io.undertow.protocols.ssl.SslConduit.access$500(SslConduit.java:63)
        at io.undertow.protocols.ssl.SslConduit$SslReadReadyHandler.readReady(SslConduit.java:1029)
        at io.undertow.protocols.ssl.SslConduit$1.run(SslConduit.java:225)
        at org.xnio.nio.WorkerThread.safeRun(WorkerThread.java:580)
        at org.xnio.nio.WorkerThread.run(WorkerThread.java:464)
{noformat}

If past the {{this.unwrappedData = unwrappedData;}} call on about 753,
the class-level unwrappedData is the same as the stack instance. After
that point, any RuntimeException or IOException will result in a call
to this.unwrappedData.close() via close()->closed(). As a result, this
exception case will always call unwrappedData.getBuffer() on a closed
PooledByteBuffer and throw the IllegalStateException. Since this is
thrown from the finally block, it will mask the original exception.

I've been unable to reproduce this locally, but this seems like a
potential issue that should be fixed. I also don't see another
case where unwrappedData is non-null and non-open.",,,
625,UNDERTOW-792,"Creating this issue to disallow configuring an any-address, i.e. a wildcard address. The reasons beings that clients won't be able to register with proxy with address ""0.0.0.0"", moreover such setup could be insecure.

{noformat}
18:58:43,549 ERROR [org.jboss.modcluster] (UndertowEventHandlerAdapter - 1) MODCLUSTER000042: Error null sending INFO command to 0.0.0.0/0.0.0.0:8080, configuration will be reset: null
{noformat}",,,
627,UNDERTOW-787,"There is a [bug|https://github.com/undertow-io/undertow/blob/master/core/src/main/java/io/undertow/attribute/ResponseTimeAttribute.java#L52] in Undertow's way of converting response time to seconds format for access log. In {{milis}} variable is expected to be time in milliseconds but as {{timeUnit}} is {{TimeUnit.SECONS}} actually, there are just seconds after such conversion.

You can see it for example when use 'time-taken' identifier in access log and perform some long running request - see 'Steps to Reproduce' section.",,,
628,UNDERTOW-767,"When a user attempts to access an invalidated session, they will get a ""Session not found"" message.
""Session is invalid"" would be more appropriate.",,,
630,UNDERTOW-721,NoData,,,
631,UNDERTOW-715,"
{noformat}
java.lang.NullPointerException
java.util.concurrent.ConcurrentHashMap.putVal(ConcurrentHashMap.java:1011)
java.util.concurrent.ConcurrentHashMap.put(ConcurrentHashMap.java:1006)
io.undertow.server.session.InMemorySessionManager$SessionImpl.setAttribute(InMemorySessionManager.java:484)
org.wildfly.elytron.web.undertow.server.ElytronHttpExchange$2.setAttachment(ElytronHttpExchange.java:380)
{noformat}
",,,
632,UNDERTOW-709,NoData,,,
633,UNDERTOW-695,"{noformat}
[INFO] -------------------------------------------------------------
[ERROR] COMPILATION ERROR : 
[INFO] -------------------------------------------------------------
[ERROR] /home/darranl/src/wildfly10/undertow/websockets-jsr/src/main/java/io/undertow/websockets/jsr/ServerWebSocketContainer.java:[141,165] incompatible types: java.util.List<java.lang.Object> cannot be converted to java.util.List<javax.websocket.Extension>
[ERROR] /home/darranl/src/wildfly10/undertow/websockets-jsr/src/main/java/io/undertow/websockets/jsr/Bootstrap.java:[91,80] incompatible types: java.util.List<java.lang.Object> cannot be converted to java.util.List<javax.websocket.Extension.Parameter>
[INFO] 2 errors 
{noformat}",,,
635,UNDERTOW-678,"When calculating the rotation time for log files the constant {{Calendar.HOUR}} is used to set the hour to 0 for midnight. It should use the {{Calendar.HOUR_OF_DAY}} or set the {{AM_PM}} value as well.

{quote}
{code}
public static final int HOUR
{code}
Field number for get and set indicating the hour of the morning or afternoon. HOUR is used for the 12-hour clock (0 - 11). Noon and midnight are represented by 0, not by 12. E.g., at 10:04:15.250 PM the HOUR is 10.

{code}
public static final int HOUR_OF_DAY
{code}
Field number for get and set indicating the hour of the day. HOUR_OF_DAY is used for the 24-hour clock. E.g., at 10:04:15.250 PM the HOUR_OF_DAY is 22.
See Also:
HOUR, Constant Field Values
{quote}",,,
636,UNDERTOW-652,"This is continuation of the JBEAP-1767 saga.

The code at
https://github.com/undertow-io/undertow/blob/1.3.18.Final/core/src/main/java/io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java#L146
will not match IPv6 addresses properly.",,,
639,UNDERTOW-651,"* X-Manager-Address needs to be formatted
* zone indices do not work MODCLUSTER-483",,,
641,UNDERTOW-645,"When a security manager is enabled using setAccessible() from Reflection API forces us to allow all code in this module to use Reflection. 

In this case the call the setAccessible() is unnecessary.",,,
642,UNDERTOW-641,"Getting the following compilation error building the 1.4.x branch: -

{noformat}
[INFO] -------------------------------------------------------------
[ERROR] COMPILATION ERROR : 
[INFO] -------------------------------------------------------------
[ERROR] /home/darranl/src/wildfly10/undertow/core/src/main/java/io/undertow/security/impl/BasicAuthenticationMechanism.java:[104,109] incompatible types: java.util.Map<java.lang.Object,java.lang.Object> cannot be converted to java.util.Map<java.util.regex.Pattern,java.nio.charset.Charset>
[INFO] 1 error
{noformat}

The reason for this is although the code is identical between upstream and 1.4.x the 1.4.x branch is still set to use Java 7 so automatic conversion is not possible.",,,
643,UNDERTOW-635,Stumpled upon while investigating JBEAP-3393.,,,
644,UNDERTOW-634,"The advertiseAddress is not used anywhere.

We use it in mod_cluster java integration to set and interface after the multicast socket has been bound. Mostly useful for multi-homed mosts and unbound sockets.

I am not sure if this is something that NIO superseeded and no longer needed?",,,
645,UNDERTOW-616,When using relative paths PathFileManager#isFileSameCase wrongly returns false.,,,
647,UNDERTOW-612,"When passing an invalid locale such as ""-"", instead of returning null, undertow is throwing null pointer exception.",,,
649,UNDERTOW-603,"{noformat}
12:29:48,995 ERROR [io.undertow.request] (default task-45) UT005023: Exception handling request to /clusterbench-passivating/session: java.lang.NullPointerException
	at io.undertow.server.session.InMemorySessionManager.getSession(InMemorySessionManager.java:190)
	at org.wildfly.clustering.web.undertow.sso.DistributableSingleSignOn$InvalidatableSession.invalidate(DistributableSingleSignOn.java:174)
	at io.undertow.security.impl.SingleSignOnAuthenticationMechanism$SessionInvalidationListener.sessionDestroyed(SingleSignOnAuthenticationMechanism.java:185)
	at io.undertow.server.session.SessionListeners.sessionDestroyed(SessionListeners.java:61)
	at org.wildfly.clustering.web.undertow.session.DistributableSession.invalidate(DistributableSession.java:177)
	at io.undertow.servlet.spec.HttpSessionImpl.invalidate(HttpSessionImpl.java:199)
	at org.jboss.test.clusterbench.common.session.CommonHttpSessionServlet.doGet(CommonHttpSessionServlet.java:69)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:687)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:790)
	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:85)
	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
	at org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:131)
	at io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:57)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:46)
	at io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:64)
	at io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:60)
	at io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:77)
	at io.undertow.security.handlers.NotificationReceiverHandler.handleRequest(NotificationReceiverHandler.java:50)
	at io.undertow.security.handlers.AbstractSecurityContextAssociationHandler.handleRequest(AbstractSecurityContextAssociationHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.ServletInitialHandler.handleFirstRequest(ServletInitialHandler.java:284)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:263)
	at io.undertow.servlet.handlers.ServletInitialHandler.access$000(ServletInitialHandler.java:81)
	at io.undertow.servlet.handlers.ServletInitialHandler$1.handleRequest(ServletInitialHandler.java:174)
	at io.undertow.server.Connectors.executeRootHandler(Connectors.java:202)
	at io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:793)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
{noformat}",,,
650,UNDERTOW-586,When having defined max-active-sessions and enabled statistics the setting of max-active-sessions is ignored.,,,
651,UNDERTOW-570,"Reporting of processing time does not work: 
* maxProcessingTime is always 0 (zero)
* processingTime is huge negative number, for example -8487404155063010

Root cause is very simple and obvious from sources:
# request start time is recorded in nanoseconds (System.nanoTime())
# request end time is taken in milliseconds (System.currentTimeMillis())
# their difference is, therefore, huge negative number
",,,
653,UNDERTOW-569,"If 2 sessions associated with the same SSO invalidate at the same time, the triggered SSO session destroyed listener will attempt to invalidate each other.  In the case of distributed web sessions/SSO, this can easily deadlock, as one thread will have the lock on the SSO and be attempting to acquire a lock on the associated session in order to invalidate it.  If another thread is concurrently timing out its session, it will be waiting to acquire a lock on the SSO, causing a deadlock.

To fix this, we should perform invalidation of associated sessions *after* removing the SSO, thus only 1 thread will actually attempt the invalidation of the others, since only one thread will attempt to remove the SSO, the other will not find it.

N.B. This actually affects 1.3.3.Final, but the versions in jira are not up to date.",,,
654,UNDERTOW-567,"{noformat}
16:58:03,864 ERROR [stderr] (XNIO-1 task-4) java.lang.IllegalArgumentException: UT000025: Unexpected token 'ManagementRealm"", nonce' within header.
16:58:03,865 ERROR [stderr] (XNIO-1 task-4) 	at io.undertow.util.HeaderTokenParser.parseHeader(HeaderTokenParser.java:68)
16:58:03,865 ERROR [stderr] (XNIO-1 task-4) 	at io.undertow.security.impl.DigestAuthorizationToken.parseHeader(DigestAuthorizationToken.java:79)
16:58:03,865 ERROR [stderr] (XNIO-1 task-4) 	at io.undertow.security.impl.DigestAuthenticationMechanism.authenticate(DigestAuthenticationMechanism.java:156)
{noformat}",,,
655,UNDERTOW-548,"Authentication mechanisms should not be setting the status code as where multiple mechanisms are in use together different mechanisms may require a different code - after all mechanisms have set their challenge we then choose the code to use.

Although the mechanism does not set the code directly I believe it is a side effect of the 'forward' call,",,,
657,UNDERTOW-545,"The SPNEGO authentication test case fails on IBM JDK as when the server is requested, it returns forbidden (403) instead of unauthorized (401).

{noformat}
testSpnegoSuccess(io.undertow.server.security.SpnegoAuthenticationTestCase)  Time elapsed: 0.403 sec  <<< FAILURE!
java.lang.AssertionError: expected:<401> but was:<403>
	at org.junit.Assert.fail(Assert.java:88)
	at org.junit.Assert.failNotEquals(Assert.java:834)
	at org.junit.Assert.assertEquals(Assert.java:645)
	at org.junit.Assert.assertEquals(Assert.java:631)
	at io.undertow.server.security.SpnegoAuthenticationTestCase.testSpnegoSuccess(SpnegoAuthenticationTestCase.java:94)
{noformat}",,,
660,UNDERTOW-514,"when i'm trying to use mod_cluster undertow filter with default locale set to sk_SK, everytime when advertise message is sent it is rejected by clustered server with messaqe ""Advertise message digest verification failed for server..."" (class org.jboss.modcluster.advertise.impl.AdvertiseListenerImpl)
message send by mod_cluster  filter is: (class io.undertow.server.handlers.proxy.mod_cluster.MCMPAdvertiseTask)
{code}
HTTP/1.0 200 OK
Date: Št, 6 aug 2015 18:30:06 +0200
Sequence: 1
Digest: 8cf5a5ebf35667a01c7298db3fb7fdbe
Server: 970d1fd6-1df4-4115-b704-9fd7fe7cbeb8
X-Manager-Address: 127.0.0.1:8080
X-Manager-Url: /
X-Manager-Protocol: http
X-Manager-Host: 127.0.0.1
{code}

please notice character ""Š"" in date field.

When I switch to locale en_US, now the date field does not contains any non ASCII character, and clustering works as expected",,,
661,UNDERTOW-506,"When WFLY with configured kerberos security realm is bound to IPv6 address (e.g. 2620:52:0:2804:56ee:75ff:fe2d:980f), undertow is trying to match keytabs against incorrectly parsed address ""[2620"" (should be ""[2620:52:0:2804:56ee:75ff:fe2d:980f]"").",,,
662,UNDERTOW-396,"I guess 2 problems here:

1. When isRequestedSessionIdFromCookie() is invoked inside encodeURL(), it returns always true while no session cookies in a request.

After application invokes HttpServletRequest#getSession(), SessionCookieConfig#setSessionId() creates a cookie and set it to HttpServerExchange instance. but it sets both of response and request of HttpServerExchange instance using setResponseCookie() and getRequestCookies().put(). I guess that getRequestCookies().put() is should NOT be invoked because isRequestedSessionIdFromCookie() uses getRequestCookies() to check where a cookie come from.

2. SessionCookieConfigImpl#rewriteUrl() doesn't care fallback.

It simply returns the original URL. it should do that check whether JSESSIONID is available in cookie then if not available append JSESSIONID to URL and return, when if ""fallback"" is available.
",,,
665,UNDERTOW-375,"I have a sample Spring Boot application (available at https://github.com/dankelleher/UndertowFilterTester) which registers programmatically (no web.xml) two filters, one mapped by servlet name, and one by url pattern.

On startup I get the following exception:

java.lang.reflect.InvocationTargetException
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:606)
        at org.springframework.boot.maven.RunMojo$LaunchRunner.run(RunMojo.java:418)
        at java.lang.Thread.run(Thread.java:744)
Caused by: org.springframework.context.ApplicationContextException: Unable to start embedded container; nested exception is java.lang.RuntimeException: java.lang.IndexOutOfBoundsException: Index: 4, Size: 0
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.onRefresh(EmbeddedWebApplicationContext.java:133)
        at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:474)
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118)
        at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:688)
        at org.springframework.boot.SpringApplication.run(SpringApplication.java:321)
        at org.springframework.boot.SpringApplication.run(SpringApplication.java:958)
        at org.springframework.boot.SpringApplication.run(SpringApplication.java:947)
        at Example.main(Example.java:22)
        ... 6 more
Caused by: java.lang.RuntimeException: java.lang.IndexOutOfBoundsException: Index: 4, Size: 0
        at io.undertow.servlet.core.DeploymentManagerImpl.deploy(DeploymentManagerImpl.java:222)
        at org.springframework.boot.context.embedded.undertow.UndertowEmbeddedServletContainerFactory.createDeploymentManager(UndertowEmbeddedServletContainerFactory.java:344)
        at org.springframework.boot.context.embedded.undertow.UndertowEmbeddedServletContainerFactory.getEmbeddedServletContainer(UndertowEmbeddedServletContainerFactory.java:204)
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.createEmbeddedServletContainer(EmbeddedWebApplicationContext.java:157)
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.onRefresh(EmbeddedWebApplicationContext.java:130)
        ... 13 more
Caused by: java.lang.IndexOutOfBoundsException: Index: 4, Size: 0
        at java.util.ArrayList.rangeCheckForAdd(ArrayList.java:643)
        at java.util.ArrayList.add(ArrayList.java:455)
        at io.undertow.servlet.api.DeploymentInfo.insertFilterServletNameMapping(DeploymentInfo.java:354)
        at io.undertow.servlet.spec.ServletContextImpl.addMappingForServletNames(ServletContextImpl.java:836)
        at io.undertow.servlet.spec.FilterRegistrationImpl.addMappingForServletNames(FilterRegistrationImpl.java:54)
        at org.springframework.boot.context.embedded.FilterRegistrationBean.configure(FilterRegistrationBean.java:287)
        at org.springframework.boot.context.embedded.FilterRegistrationBean.onStartup(FilterRegistrationBean.java:256)
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.selfInitialize(EmbeddedWebApplicationContext.java:222)
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.access$000(EmbeddedWebApplicationContext.java:84)
        at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext$1.onStartup(EmbeddedWebApplicationContext.java:206)
        at org.springframework.boot.context.embedded.undertow.UndertowEmbeddedServletContainerFactory$Initializer.onStartup(UndertowEmbeddedServletContainerFactory.java:517)
        at io.undertow.servlet.core.DeploymentManagerImpl.deploy(DeploymentManagerImpl.java:182)
        ... 17 more
",,,
