,issue_id,issue_comments,issue_desc,created_at,closed_at
739,WELD-1669,"If a class which is used as type argument is missing from the deployment, an exception is thrown and the deployment fails. 

The behaviour should be consistent with other similar cases (WELD-1215, WELD-1515), and the broken class should just be ignored and not cause a deployment failure.

Example, {{Bar.class}} is missing:
{code}
public class FooBarProducer {
    
    public Foo<Bar> produceFooBar() {
        return new Foo<Bar>();
    }
}
{code}

Result:
{noformat}
19:15:49,504 ERROR [org.jboss.msc.service.fail] (MSC service thread 1-8) MSC000001: Failed to start service jboss.deployment.unit.""0d036027-2297-41de-95ae-9d2d1dd562ca.jar"".WeldStartService: org.jboss.msc.service.StartException in service jboss.deployment.unit.""0d036027-2297-41de-95ae-9d2d1dd562ca.jar"".WeldStartService: Failed to start service
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1936) [jboss-msc-1.1.5.Final-redhat-1.jar:1.1.5.Final-redhat-1]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) [rt.jar:1.7.0_17]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) [rt.jar:1.7.0_17]
	at java.lang.Thread.run(Thread.java:722) [rt.jar:1.7.0_17]
Caused by: org.jboss.weld.exceptions.WeldException: WELD-000830 Unable to load the cache value for the key class reproducer.FooBarProducer
	at org.jboss.weld.util.cache.LoadingCacheUtils.getCacheValue(LoadingCacheUtils.java:73)
	at org.jboss.weld.util.cache.LoadingCacheUtils.getCastCacheValue(LoadingCacheUtils.java:112)
	at org.jboss.weld.util.cache.LoadingCacheUtils.getCastCacheValue(LoadingCacheUtils.java:93)
	at org.jboss.weld.resources.ClassTransformer.loadClass(ClassTransformer.java:164)
	at org.jboss.weld.bootstrap.BeanDeployer.loadWeldClass(BeanDeployer.java:116)
	at org.jboss.weld.bootstrap.BeanDeployer.addClass(BeanDeployer.java:79)
	at org.jboss.weld.bootstrap.BeanDeployer.addClasses(BeanDeployer.java:135)
	at org.jboss.weld.bootstrap.BeanDeployment.createBeans(BeanDeployment.java:184)
	at org.jboss.weld.bootstrap.WeldBootstrap.deployBeans(WeldBootstrap.java:349)
	at org.jboss.as.weld.WeldStartService.start(WeldStartService.java:63)
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.startService(ServiceControllerImpl.java:1980) [jboss-msc-1.1.5.Final-redhat-1.jar:1.1.5.Final-redhat-1]
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1913) [jboss-msc-1.1.5.Final-redhat-1.jar:1.1.5.Final-redhat-1]
	... 3 more
Caused by: com.google.common.util.concurrent.UncheckedExecutionException: java.lang.TypeNotPresentException: Type reproducer.Bar not present
	at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2258)
	at com.google.common.cache.LocalCache.get(LocalCache.java:3990)
	at com.google.common.cache.LocalCache.getOrLoad(LocalCache.java:3994)
	at com.google.common.cache.LocalCache$LocalLoadingCache.get(LocalCache.java:4878)
	at org.jboss.weld.util.cache.LoadingCacheUtils.getCacheValue(LoadingCacheUtils.java:71)
	... 14 more
Caused by: java.lang.TypeNotPresentException: Type reproducer.Bar not present
	at sun.reflect.generics.factory.CoreReflectionFactory.makeNamedType(CoreReflectionFactory.java:117) [rt.jar:1.7.0_17]
	at sun.reflect.generics.visitor.Reifier.visitClassTypeSignature(Reifier.java:125) [rt.jar:1.7.0_17]
	at sun.reflect.generics.tree.ClassTypeSignature.accept(ClassTypeSignature.java:49) [rt.jar:1.7.0_17]
	at sun.reflect.generics.visitor.Reifier.reifyTypeArguments(Reifier.java:68) [rt.jar:1.7.0_17]
	at sun.reflect.generics.visitor.Reifier.visitClassTypeSignature(Reifier.java:138) [rt.jar:1.7.0_17]
	at sun.reflect.generics.tree.ClassTypeSignature.accept(ClassTypeSignature.java:49) [rt.jar:1.7.0_17]
	at sun.reflect.generics.repository.MethodRepository.getReturnType(MethodRepository.java:68) [rt.jar:1.7.0_17]
	at java.lang.reflect.Method.getGenericReturnType(Method.java:244) [rt.jar:1.7.0_17]
	at org.jboss.weld.introspector.jlr.WeldMethodImpl.of(WeldMethodImpl.java:70)
	at org.jboss.weld.introspector.jlr.WeldClassImpl.<init>(WeldClassImpl.java:241)
	at org.jboss.weld.introspector.jlr.WeldClassImpl.of(WeldClassImpl.java:126)
	at org.jboss.weld.resources.ClassTransformer$TransformTypeToWeldClass.load(ClassTransformer.java:60)
	at org.jboss.weld.resources.ClassTransformer$TransformTypeToWeldClass.load(ClassTransformer.java:51)
	at com.google.common.cache.LocalCache$LoadingValueReference.loadFuture(LocalCache.java:3589)
	at com.google.common.cache.LocalCache$Segment.loadSync(LocalCache.java:2374)
	at com.google.common.cache.LocalCache$Segment.lockedGetOrLoad(LocalCache.java:2337)
	at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2252)
	... 18 more
Caused by: java.lang.ClassNotFoundException: reproducer.Bar from [Module ""deployment.0d036027-2297-41de-95ae-9d2d1dd562ca.jar:main"" from Service Module Loader]
	at org.jboss.modules.ModuleClassLoader.findClass(ModuleClassLoader.java:213) [jboss-modules.jar:1.3.3.Final-redhat-1]
	at org.jboss.modules.ConcurrentClassLoader.performLoadClassUnchecked(ConcurrentClassLoader.java:459) [jboss-modules.jar:1.3.3.Final-redhat-1]
	at org.jboss.modules.ConcurrentClassLoader.performLoadClassChecked(ConcurrentClassLoader.java:408) [jboss-modules.jar:1.3.3.Final-redhat-1]
	at org.jboss.modules.ConcurrentClassLoader.performLoadClass(ConcurrentClassLoader.java:389) [jboss-modules.jar:1.3.3.Final-redhat-1]
	at org.jboss.modules.ConcurrentClassLoader.loadClass(ConcurrentClassLoader.java:134) [jboss-modules.jar:1.3.3.Final-redhat-1]
	at java.lang.Class.forName0(Native Method) [rt.jar:1.7.0_17]
	at java.lang.Class.forName(Class.java:266) [rt.jar:1.7.0_17]
	at sun.reflect.generics.factory.CoreReflectionFactory.makeNamedType(CoreReflectionFactory.java:114) [rt.jar:1.7.0_17]
	... 34 more
{noformat}",,,
747,WELD-1695,"Currently, the log message reads (for all supported Jetty versions):
{quote}
Jetty 7.2+ detected, CDI injection will be available in Listeners, Servlets and Filters.
{quote}
This is not correct. Listener injection is only available in Jetty 9.1.1.v20140108 and later.",,,
756,WELD-1694,"When JSF integration create an ExpressionFactory, the instance created is not cached to be reused in next calls. The object creation in the Weblogic is expensive, because of JNDI lookup to obtain the BeanManager.

My application has many runtime EL to be evaluated, and the request is spensive because of this ExpressionFactory creation overhead.",,,
757,WELD-1689,"Weld is calling InjectionServices.aroundInject() twice.

{noformat}
AutoDeployer@7338 daemon, prio=5, in group 'main', status: 'RUNNING'
     blocks ContainerBackgroundProcessor[StandardEngine[glassfish-web]]@7345
      at org.glassfish.weld.services.InjectionServicesImpl.aroundInject(InjectionServicesImpl.java:177)
      at org.jboss.weld.injection.InjectionContextImpl.run(InjectionContextImpl.java:46)
      at org.jboss.weld.injection.producer.DefaultInjector.inject(DefaultInjector.java:68)
      at org.jboss.weld.injection.producer.ResourceInjector.access$101(ResourceInjector.java:46)
      at org.jboss.weld.injection.producer.ResourceInjector$1.proceed(ResourceInjector.java:70)
      at org.glassfish.weld.services.InjectionServicesImpl.aroundInject(InjectionServicesImpl.java:177)
      at org.jboss.weld.injection.InjectionContextImpl.run(InjectionContextImpl.java:46)
      at org.jboss.weld.injection.producer.ResourceInjector.inject(ResourceInjector.java:65)
      at org.jboss.weld.injection.producer.BasicInjectionTarget.inject(BasicInjectionTarget.java:109)
      at org.glassfish.weld.services.JCDIServiceImpl.createManagedObject(JCDIServiceImpl.java:336)
      at org.glassfish.weld.services.JCDIServiceImpl.createManagedObject(JCDIServiceImpl.java:263)
      at com.sun.enterprise.container.common.impl.managedbean.ManagedBeanManagerImpl.createManagedBean(ManagedBeanManagerImpl.java:485)
      at com.sun.enterprise.container.common.impl.managedbean.ManagedBeanManagerImpl.createManagedBean(ManagedBeanManagerImpl.java:439)
      at com.sun.enterprise.container.common.impl.util.InjectionManagerImpl.createManagedObject(InjectionManagerImpl.java:336)
      at com.sun.enterprise.web.WebContainer.createListenerInstance(WebContainer.java:1023)
      at com.sun.enterprise.web.WebModule.createListenerInstance(WebModule.java:2158)
      at org.apache.catalina.core.StandardContext.createListener(StandardContext.java:3421)
      at org.apache.catalina.core.StandardContext.loadListener(StandardContext.java:5446)
      at com.sun.enterprise.web.WebModule.loadListener(WebModule.java:1788)
      at org.apache.catalina.core.StandardContext.addListener(StandardContext.java:3300)
      at org.apache.catalina.core.StandardContext.addApplicationListener(StandardContext.java:2508)
      at com.sun.enterprise.web.TomcatDeploymentConfig.configureApplicationListener(TomcatDeploymentConfig.java:251)
      at com.sun.enterprise.web.TomcatDeploymentConfig.configureWebModule(TomcatDeploymentConfig.java:110)
      at com.sun.enterprise.web.WebModuleContextConfig.start(WebModuleContextConfig.java:264)
      at org.apache.catalina.startup.ContextConfig.lifecycleEvent(ContextConfig.java:486)
      at org.apache.catalina.util.LifecycleSupport.fireLifecycleEvent(LifecycleSupport.java:163)
      at org.apache.catalina.core.StandardContext.start(StandardContext.java:5895)
      at com.sun.enterprise.web.WebModule.start(WebModule.java:691)
      at org.apache.catalina.core.ContainerBase.addChildInternal(ContainerBase.java:1041)
      at org.apache.catalina.core.ContainerBase.addChild(ContainerBase.java:1024)
      at org.apache.catalina.core.StandardHost.addChild(StandardHost.java:747)
      at com.sun.enterprise.web.WebContainer.loadWebModule(WebContainer.java:2286)
      at com.sun.enterprise.web.WebContainer.loadWebModule(WebContainer.java:1932)
      at com.sun.enterprise.web.WebApplication.start(WebApplication.java:139)
      at org.glassfish.internal.data.EngineRef.start(EngineRef.java:122)
      at org.glassfish.internal.data.ModuleInfo.start(ModuleInfo.java:291)
      at org.glassfish.internal.data.ApplicationInfo.start(ApplicationInfo.java:352)
      at com.sun.enterprise.v3.server.ApplicationLifecycle.deploy(ApplicationLifecycle.java:500)
      at com.sun.enterprise.v3.server.ApplicationLifecycle.deploy(ApplicationLifecycle.java:219)
      at org.glassfish.deployment.admin.DeployCommand.execute(DeployCommand.java:491)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl$2$1.run(CommandRunnerImpl.java:539)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl$2$1.run(CommandRunnerImpl.java:535)
      at java.security.AccessController.doPrivileged(AccessController.java:-1)
      at javax.security.auth.Subject.doAs(Subject.java:356)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl$2.execute(CommandRunnerImpl.java:534)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl$3.run(CommandRunnerImpl.java:565)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl$3.run(CommandRunnerImpl.java:557)
      at java.security.AccessController.doPrivileged(AccessController.java:-1)
      at javax.security.auth.Subject.doAs(Subject.java:356)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl.doCommand(CommandRunnerImpl.java:556)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl.doCommand(CommandRunnerImpl.java:1464)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl.access$1300(CommandRunnerImpl.java:109)
      at com.sun.enterprise.v3.admin.CommandRunnerImpl$ExecutionContext.execute(CommandRunnerImpl.java:1846)
      at org.glassfish.deployment.autodeploy.AutoOperation.run(AutoOperation.java:164)
      at org.glassfish.deployment.autodeploy.AutoDeployer.deploy(AutoDeployer.java:597)
      at org.glassfish.deployment.autodeploy.AutoDeployer.deployAll(AutoDeployer.java:484)
      at org.glassfish.deployment.autodeploy.AutoDeployer.run(AutoDeployer.java:412)
      at org.glassfish.deployment.autodeploy.AutoDeployer.run(AutoDeployer.java:403)
      at org.glassfish.deployment.autodeploy.AutoDeployService$1.run(AutoDeployService.java:233)
      at java.util.TimerThread.mainLoop(Timer.java:555)
      at java.util.TimerThread.run(Timer.java:505)
{noformat}",,,
760,WELD-1691,"It is legal to have multiple session beans sharing the same class but each having a different EJB name. Since Weld does not reflect the EJB name within the session bean ID, only one SessionBean instance is created per class.",,,
761,WELD-1682,"Trying to lookup the BeanManager using CDI.current().getBeanManager() from a class that is not a bean often results in the following exception:
{code}
Caused by: org.jboss.weld.exceptions.IllegalStateException: WELD-001328: Unable to identify the correct BeanManager. The calling class nl.topicus.eduarte.services.CdiUtil is not placed in bean archive
        at org.jboss.weld.SimpleCDI.unsatisfiedBeanManager(SimpleCDI.java:89)
        at org.jboss.weld.servlet.StaticWeldProvider$EnhancedCDI.unsatisfiedBeanManager(StaticWeldProvider.java:39)
        at org.jboss.weld.SimpleCDI$ClassNameToBeanManager.findBeanManager(SimpleCDI.java:67)
        at org.jboss.weld.SimpleCDI$ClassNameToBeanManager.load(SimpleCDI.java:47)
        at org.jboss.weld.SimpleCDI$ClassNameToBeanManager.load(SimpleCDI.java:40)
        at com.google.common.cache.LocalCache$LoadingValueReference.loadFuture(LocalCache.java:3524)
        at com.google.common.cache.LocalCache$Segment.loadSync(LocalCache.java:2317)
        at com.google.common.cache.LocalCache$Segment.lockedGetOrLoad(LocalCache.java:2280)
        at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2195)
        at com.google.common.cache.LocalCache.get(LocalCache.java:3934)
        at com.google.common.cache.LocalCache.getOrLoad(LocalCache.java:3938)
        at com.google.common.cache.LocalCache$LocalLoadingCache.get(LocalCache.java:4821)
        at com.google.common.cache.LocalCache$LocalLoadingCache.getUnchecked(LocalCache.java:4827)
        at org.jboss.weld.SimpleCDI.getBeanManager(SimpleCDI.java:105)
        at org.jboss.weld.SimpleCDI.getBeanManager(SimpleCDI.java:38)
        at nl.topicus.eduarte.services.CdiUtil.inject(CdiUtil.java:18)
{code}

Changing the CdiUtil class to be non-final with @Dependent fixes the error, but now my class is a bean, even though it should not be used this way.
",,,
769,WELD-1586,"Two session beans:
- same name
- implementing the same local interface (Animal) and declaring no other views
- deployed in two different modules, one module (A) is visible to the other (B).

When trying to inject Animal in the module B, once I get an instance of the first bean, next time an instance of the second one. The correct behavior would be DeploymentException due to ambiguous dependency.
{code}
interface Animal {}
{code}
{code}
@Stateful(name = ""Animal"")
public class Cat implements Animal {}
{code}
{code}
@Stateful(name = ""Animal"")
public class Dog implements Animal {}
{code}

{code}
public class Bar {
    @Inject
    private Animal animal;
}
{code}
Deployment structure:
EAR
 - ejb.jar: Animal, Dog
 - test.war: Bar, Cat",,,
770,WELD-1675,"Overriden method public Set<Type> getTypeClosure() is not used for session beans. For example this session bean still has Object, Pasta, ItalianFood types:
{code}
@Stateless
public class Pasta extends ItalianFood {}
{code}
however the overriden method returns set containing only Pasta, Object types.",,,
782,WELD-1674,"The id generated by org.jboss.weld.environment.se.discovery.url.URLScanner.getId(String) is not unique in case of directories.

In eclipse compiled classes of a java project will be saved in a folder called classes. If there are more projects which depend on each other this will result in duplicate ids with the value 'classes'.

Later on this id will be used during creation of the bean managers an  therefore on e bean manager will be overridden by another one if the BeanDeploymentArchive provides the same id.

At the this will lead to dependency resolution error because of missing beans.",,,
784,WELD-1619,"Project that tries to illustrate error:
https://drive.google.com/file/d/0B_dEiNBGUsxqaG5tdTVuT2RqT00/edit?usp=sharing

Summary:
- surefire threaded option
- test thread calls weld.shutdown()
- all other threads still working will have random problems using their own non shared weld containers


Context:
I am creating some UI Tests based on selenium. UI testing is overall a slow process with the opening of the browser and all the orchestration, so multi-threading the tests is a must.

Initially I was using Google Guice for IoC, but I have switched to weld. 
The UI tests used to be successful in Guice using surefire <threadCound></threadCoun> configuration property.
When I switched to Weld, this stopped being the case.
The tests consistently break with several different exceptions at several different points of the life cycle of the test.

Summary of test policy:
Each test class contains a Weld and WeldContainer object that is unique to itself and not shared in any way. There are no race conditions on  these objects, since each test class contains a single test, and each test is given a single thread by the surefire plugin.

What seems to be happening here is that the 
weld.shutdown();

call seems to have a cross cutting power across all the running threads.
That is, even though each test class has its own weld object that it uses to create a weld container.
As soon as the first test thread concludes the test and reaches the tearDown() moment, and invokes weld.shutdown(), from this point onward the ramaining tests seem to start dieing with arbitrary exceptions.

For example, I have head tests where the container.initilize() appears to be very successful, but after that trying to get a bean from the container will result in a:
WELD-001308 Unable to resolve any beans for Types: 

Other tests that seem to have passe the @Test() point ad have reached teh tearDown() phase, these will failing trying to close the weld instance variable with arbtirary erros, such as:

java.lang.NullPointerException
	at org.jboss.weld.environment.se.ShutdownManager.shutdown(ShutdownManager.java:42)
	at org.jboss.weld.environment.se.ShutdownManager$Proxy$_$$_WeldClientProxy.shutdown(ShutdownManager$Proxy$_$$_WeldClientProxy.java)
	at org.jboss.weld.environment.se.Weld.shutdown(Weld.java:218)


Or such as:
java.lang.IllegalStateException: Singleton is not set. Is your Thread.currentThread().getContextClassLoader() set correctly?
        at org.jboss.weld.bootstrap.api.helpers.IsolatedStaticSingletonProvider$IsolatedStaticSingleton.get(IsolatedStaticSingletonProvider.java:52)
        at org.jboss.weld.Container.instance(Container.java:67)
        at org.jboss.weld.bean.AbstractBean.initialize(AbstractBean.java:134)
        at org.jboss.weld.bean.AbstractClassBean.initialize(AbstractClassBean.java:205)
        at org.jboss.weld.bean.ManagedBean.initialize(ManagedBean.java:327)
        at org.jboss.weld.bootstrap.AbstractBeanDeployer.deploy(AbstractBeanDeployer.java:116)
        at org.jboss.weld.bootstrap.BeanDeployment.deployBeans(BeanDeployment.java:217)
        at org.jboss.weld.bootstrap.WeldBootstrap.deployBeans(WeldBootstrap.java:365)
        at org.jboss.weld.bootstrap.api.helpers.ForwardingBootstrap.deployBeans(ForwardingBootstrap.java:70)
        at org.jboss.weld.environment.se.Weld.initialize(Weld.java:137)
        at WeldBugReportSurefireTest.setUp(WeldBugReportSurefireTest.java:65)



It is very hard to decide on an exception to report, so many take place an arbitrarly. 

To make the tests pass I have have to use surefire configured for forking, witout re-use of forks. This solves my multi-threading issue.
But I am concerned with the erros I am getting, because I can envision scenarios where an application really needs to created different container objects that it shutsdown when appropriate without disturbing the other opened containers, as you can do with guice.


I have tried to compile a small project where this error can be reproduced.
I cannot use the real project for privacy reasons, so the exceptions that my sample project yields do not correspond exactly to the ones I get in my project... 

In this project, tests can be triggered through the comand line with either:
mvn test
mvn -P parallel test
the mvn test runs one test at a time, the normal way, and should be successful.
the mvn -P parallel test 
should break most of the time with arbitrary exceptions on arbitrary test classes

And if the managed bean DummyManagedBean.java has a flag property that can be used to get the tests to pass when in parallel.
what this flag will do is make the thread postpone the test for long enough, for all other threads to complete their business logic, thus avoiding a weld shutdown to occur before the tests complete.


",,,
790,WELD-1517,"{code}

public class ObserverTest {

    final private static Logger log = Logger.getLogger(ObserverTest.class.getName());

    public void start(@Observes @Initialized(ApplicationScoped.class) Object o) throws Exception {
        log.info(""### START"");
    }

    public void stop(@Observes @Destroyed(ApplicationScoped.class) Object o) throws Exception {
        log.info(""### STOP"");
    }
}
{code}

The {{@Destroyed(ApplicationScoped.class)}} event is never fired. Most likely this code in {{org.jboss.weld.environment.servlet.Listener}} is wrong:

{code}
    @Override
    public void contextDestroyed(ServletContextEvent sce) {
        /* Wrong order:

        bootstrap.shutdown();
        if (container != null) {
            container.destroy(new ContainerContext(sce, null));
        }
        super.contextDestroyed(sce);
         */

        // Workaround:
        if (container != null) {
            container.destroy(new ContainerContext(sce, null));
        }
        super.contextDestroyed(sce);
        bootstrap.shutdown();
    }
{code}
",,,
